,age,job,marital,education,default,balance,housing,loan
26092,31,7,1,1,0,1020,1,0
23435,30,4,2,1,0,7870,1,0
31705,53,1,1,0,0,53,1,0
19222,57,7,1,0,0,53,0,0
40056,42,0,2,1,0,684,0,0
17436,56,7,1,1,0,4763,1,0
15628,42,1,1,0,0,401,1,0
23163,39,4,0,2,0,373,0,0
33594,41,4,1,2,0,8902,1,0
17914,52,1,1,1,0,698,0,0
9723,40,1,1,0,0,676,0,0
27326,59,4,1,2,0,833,1,1
39529,48,4,2,2,0,5689,0,0
20167,40,4,0,2,0,99,0,0
35155,25,7,1,1,0,10,1,0
18846,42,9,1,1,0,0,0,0
44784,28,4,2,2,0,1720,0,0
43202,47,4,1,2,0,0,1,0
39054,25,1,2,1,0,217,1,0
22236,37,4,1,2,0,292,0,0
13130,51,9,1,1,0,564,0,1
39880,28,4,2,3,0,560,0,0
27301,38,0,1,1,0,505,1,1
37141,27,0,2,1,0,456,0,0
3967,40,1,1,1,0,1161,1,1
35640,43,1,1,1,0,0,1,0
17499,44,1,1,1,0,337,1,0
15304,58,1,0,0,0,474,1,1
38456,32,7,1,1,0,3268,0,0
8458,38,1,1,1,0,769,1,0
23283,46,7,1,1,0,236,0,0
26432,59,1,0,1,0,4190,1,0
43134,58,4,1,2,0,4606,0,0
7470,32,4,2,2,0,406,0,0
6773,28,4,1,1,0,292,1,0
39941,40,6,2,2,0,2893,0,0
9037,44,7,1,1,0,382,0,0
572,41,1,2,0,1,-137,1,1
31028,30,10,2,2,0,302,0,0
22681,33,9,2,1,0,161,0,0
35947,56,1,2,0,0,39,1,0
3232,40,7,0,1,0,1927,1,0
20056,34,9,2,2,0,449,0,0
14769,37,9,1,1,0,177,1,0
32716,46,1,1,1,0,229,1,0
30973,42,9,2,1,0,49,0,0
20094,34,9,1,2,0,116,0,0
36855,46,9,1,1,0,3,1,1
22609,32,6,1,2,0,102,0,0
20335,38,9,1,2,0,-3,0,0
5786,26,1,1,1,0,245,1,0
4374,53,4,1,0,0,3544,0,0
31271,31,4,0,2,0,883,1,0
23360,30,4,2,2,0,168,0,0
30080,32,7,1,0,0,218,1,0
999,33,9,2,1,0,56,0,0
14818,32,9,2,1,1,0,0,1
11429,41,9,0,1,0,586,1,0
17031,51,10,1,0,0,1162,1,0
14969,40,1,1,0,0,1206,0,1
32695,48,4,1,2,0,408,1,0
40354,26,4,0,2,0,667,0,0
42352,23,8,2,1,0,922,0,0
31704,33,4,1,2,0,0,1,0
32975,39,7,1,1,0,247,1,0
27097,34,9,2,1,0,27446,1,0
7264,51,2,0,3,0,-57,1,0
36507,41,4,1,2,0,4063,1,0
23919,33,3,1,1,0,230,0,1
5311,22,1,2,1,0,0,1,0
20777,59,4,1,2,1,782,0,1
5586,33,2,1,1,0,1847,1,0
4623,31,8,2,2,0,410,1,0
14408,41,9,1,1,1,-1,0,0
15820,42,7,1,1,0,1301,1,0
7828,38,1,1,0,0,580,1,0
45206,51,9,1,2,0,825,0,0
29810,37,7,1,1,0,895,1,1
4898,31,0,2,1,0,626,1,0
35822,43,7,1,0,0,574,1,0
11427,45,7,0,1,0,1381,0,0
6470,36,1,1,1,0,-190,1,0
15811,29,4,2,2,0,1035,1,0
23037,58,1,1,0,0,0,0,0
3416,39,10,0,1,0,193,1,0
1836,21,8,2,1,0,6,0,0
40237,48,9,1,2,0,58,1,0
35221,32,7,1,1,0,426,1,1
3029,29,4,2,2,0,1952,1,0
16551,31,4,2,2,0,241,1,0
9664,37,4,2,2,0,7179,1,0
47,44,9,1,1,0,0,1,0
39065,24,9,2,2,0,10,1,0
40553,45,10,2,0,0,8725,0,0
890,29,8,2,1,0,872,1,0
18996,42,4,2,1,0,9720,0,0
26194,34,0,2,1,0,296,0,0
5365,56,5,1,1,0,397,1,0
41946,78,5,1,3,0,4807,0,0
41383,63,5,1,3,0,1849,0,0
1434,34,1,1,1,0,199,1,0
23012,47,4,1,1,0,414,0,0
4333,45,1,1,1,0,4111,1,0
35054,54,4,0,2,0,432,1,0
31191,46,9,1,1,0,3434,0,1
37666,29,9,2,1,0,500,1,0
3958,30,9,2,1,0,298,1,0
40505,36,4,2,2,0,4,1,0
31093,25,4,2,2,0,2506,0,0
17833,51,1,1,1,0,1151,1,1
27660,37,1,2,1,0,3111,1,0
20305,38,6,2,2,0,982,0,0
34920,30,1,1,1,0,5903,1,0
34505,26,0,2,2,0,6,1,0
33371,35,0,2,1,0,424,1,0
29019,39,9,1,1,0,186,0,0
16018,28,6,1,2,0,476,0,1
6944,35,6,2,2,0,935,1,0
38380,31,1,2,1,0,184,1,0
9661,36,1,1,0,0,0,1,0
39076,47,1,1,0,0,2269,1,0
23345,51,7,1,1,0,7,0,0
41524,82,11,0,3,0,0,0,0
17613,59,9,1,0,0,309,0,1
28354,30,1,1,1,0,554,1,0
28746,56,4,1,2,0,4,1,1
4378,41,4,1,0,0,2592,1,0
5963,33,1,1,0,0,1050,1,0
29939,37,10,1,0,0,236,1,0
3306,51,4,2,2,0,6510,0,0
41507,40,0,1,1,0,732,0,0
42780,68,5,2,0,0,363,0,0
7850,23,7,2,2,0,363,1,0
32175,50,7,1,1,0,254,1,0
30242,29,7,1,0,0,549,1,0
13446,53,1,1,1,0,-626,1,0
20360,51,1,1,0,0,541,0,0
33488,49,9,1,2,0,2611,0,0
33308,36,2,1,1,0,24,1,0
25041,59,5,1,2,0,538,0,0
13324,37,1,1,1,0,128,1,0
38481,28,9,2,2,0,372,1,1
7016,57,0,0,1,0,-140,1,0
40782,63,5,1,3,0,538,0,0
15025,40,7,1,1,0,518,0,0
44786,68,5,0,0,0,2027,0,0
8252,26,9,2,1,0,2610,1,1
13477,41,0,1,0,0,4488,1,0
19920,32,9,2,1,0,4843,0,0
24472,43,7,0,3,0,2363,1,0
39390,37,7,1,1,0,1543,1,0
16711,34,4,1,2,0,889,1,0
6539,34,9,2,1,0,-476,1,0
41575,40,0,1,1,0,4775,0,0
25111,34,4,1,2,0,-85,0,0
13020,25,1,2,1,0,495,0,0
42519,27,8,2,1,0,538,0,0
908,44,5,1,1,0,7624,0,0
7581,39,6,1,2,0,3246,1,0
30368,34,10,2,1,0,1586,0,0
9455,53,1,1,1,0,0,0,0
32940,35,0,1,1,0,3487,1,0
124,52,9,1,2,0,7,0,1
27398,57,0,0,1,0,6157,0,1
36225,40,4,1,2,0,0,0,0
27446,43,9,1,0,0,201,0,0
31241,58,4,0,1,0,10180,0,0
29685,43,7,1,1,0,-45,1,1
5379,38,1,1,1,0,-40,1,0
38037,35,1,1,1,0,612,1,0
19879,40,9,2,1,0,8259,0,0
38505,48,7,1,1,0,975,1,1
16440,37,0,1,1,0,581,1,1
43458,62,6,0,2,0,6,1,0
5445,30,7,1,1,0,-108,1,0
17384,29,4,2,2,0,91,1,0
36942,37,9,1,1,0,807,1,0
8796,27,0,0,1,0,76,1,0
17623,41,10,1,1,0,510,0,0
8607,43,1,1,0,0,0,1,0
33932,36,4,1,2,0,-547,1,0
1779,33,1,1,1,0,1790,1,1
33506,33,9,1,1,0,4790,1,0
25388,40,4,1,2,0,6008,1,0
23375,56,4,0,2,0,321,0,0
8787,23,1,2,1,0,492,1,0
1811,39,7,1,1,0,304,1,1
812,47,1,1,3,0,733,1,0
44934,47,6,1,2,0,1011,0,0
19502,31,4,2,2,0,424,0,1
30435,27,4,2,2,0,497,0,0
5263,34,9,1,1,0,1464,1,0
7365,33,1,2,3,0,12,1,0
7897,43,7,1,1,0,192,1,1
28892,59,1,1,1,0,2605,0,0
11367,54,4,1,2,0,4112,0,0
22990,54,4,1,2,0,0,0,0
38556,36,0,2,1,0,148,1,0
21395,45,6,1,1,0,0,0,0
1486,35,9,2,1,0,433,1,0
2013,50,7,1,1,0,107,1,0
20585,31,4,2,2,0,350,1,0
23837,31,4,2,2,0,471,0,0
32672,37,4,1,2,0,9269,1,1
8966,35,6,1,2,0,182,0,1
27959,27,9,2,1,0,42,0,0
4401,57,4,1,2,0,0,1,1
11744,57,9,1,1,0,9689,1,0
39823,52,0,2,1,0,-528,1,1
439,35,0,1,1,0,530,1,0
41673,25,4,2,2,0,2140,0,0
20934,40,9,2,1,0,-239,0,0
8415,54,4,2,2,0,0,1,0
40021,30,9,2,1,0,853,0,0
3549,33,4,2,1,1,-174,1,0
13312,54,3,1,0,0,8,0,1
33975,31,1,2,1,0,199,0,0
33850,33,1,2,2,0,3446,1,0
5784,34,0,1,1,0,635,1,0
22773,33,9,1,2,0,463,0,0
41694,57,5,1,1,0,415,0,0
30346,29,10,2,0,0,34,0,0
6310,33,1,1,0,0,-159,1,0
36024,55,4,1,2,0,1402,1,0
19506,33,9,2,1,0,20,1,0
8368,43,1,1,0,0,-872,1,1
3378,41,0,1,0,0,-306,1,0
489,40,1,1,0,0,-66,1,0
42593,51,9,0,2,0,363,1,0
15057,31,9,2,3,0,187,0,0
26689,43,6,1,2,0,6424,0,0
36023,43,2,1,0,0,1318,1,1
5706,37,9,2,1,0,435,1,0
26219,57,4,0,2,0,15062,0,0
40386,54,4,1,2,0,1464,0,0
21699,46,9,1,1,0,966,1,1
8549,25,9,2,1,0,-80,1,1
8722,59,4,0,2,0,1611,1,0
16376,39,9,1,2,0,209,0,0
21115,60,4,1,2,0,759,0,0
9647,28,1,1,1,0,2788,1,0
14053,37,9,0,1,0,0,1,0
7521,44,1,1,1,0,2885,1,0
7402,33,9,1,1,0,1844,1,0
14732,58,5,1,2,0,4048,0,1
30607,35,0,0,1,0,627,1,0
37849,25,8,2,2,0,938,1,0
19304,58,5,1,1,0,13189,0,1
45142,34,0,1,2,0,79,1,0
8188,34,9,2,1,1,264,0,0
6621,26,2,2,1,0,265,1,0
15469,36,7,1,1,0,370,1,1
32330,36,4,1,2,0,753,0,0
2337,25,1,2,0,0,17,1,0
20465,36,4,2,2,0,419,0,0
4263,32,1,2,1,0,476,1,1
32286,37,4,1,2,0,1300,1,0
43527,76,5,1,1,0,820,0,0
21925,45,4,0,2,0,-96,0,1
36271,33,4,0,2,0,-255,1,1
11406,40,6,1,1,0,0,0,0
42798,62,2,1,1,0,3904,0,0
5069,35,1,1,0,0,453,1,0
40282,37,0,2,2,0,1000,1,0
17170,58,9,0,1,0,-147,1,1
20592,47,4,1,2,0,434,0,0
44316,82,3,0,0,0,1381,0,0
12873,33,1,1,1,0,1834,1,0
22748,30,4,1,2,0,42,0,0
8597,25,7,2,1,0,895,1,0
18808,28,10,1,1,0,-42,1,1
12446,44,0,2,2,0,10,0,0
13305,57,1,1,0,0,0,0,0
24990,49,4,1,2,0,0,1,0
26906,44,7,2,1,0,5045,1,0
28158,34,0,2,1,0,673,1,0
6867,51,9,1,1,0,271,1,0
10889,46,11,2,1,0,0,0,0
9466,59,6,1,2,0,10360,0,0
24760,41,9,1,1,0,3275,1,0
14502,35,7,1,1,0,819,1,0
31083,44,0,1,2,0,348,1,1
19941,50,4,1,1,0,3002,0,0
37595,44,1,1,1,0,-182,1,1
28063,47,9,1,1,0,644,0,0
24732,35,6,2,1,0,690,1,0
24403,40,9,1,1,0,1952,1,0
39797,52,2,1,0,0,1998,0,0
9589,55,2,0,2,0,0,0,0
10640,39,0,0,1,0,952,1,0
34549,23,9,2,1,0,632,1,0
40927,19,8,2,0,0,56,0,0
44411,59,10,1,1,0,1625,0,0
30240,58,10,1,2,0,1798,1,0
28192,35,4,2,3,0,343,0,0
11186,37,4,0,1,0,0,1,0
15219,50,9,2,1,0,246,1,0
7203,43,7,1,1,0,-456,1,0
39471,36,4,2,2,0,1379,0,0
16398,59,6,1,2,0,0,1,0
44429,42,4,1,2,0,372,1,0
32681,34,4,1,2,0,91,0,0
30719,33,0,1,1,0,0,0,1
3685,55,9,1,1,0,726,1,0
17993,56,5,1,1,0,485,0,0
15424,36,6,1,2,0,16,1,1
35586,46,5,1,0,0,-35,1,0
18256,56,4,1,2,0,25290,0,0
25017,39,1,0,0,0,3970,1,0
32948,37,1,1,0,0,152,1,0
34941,31,0,1,1,0,223,0,0
24362,51,1,1,1,0,-355,1,1
2778,45,4,1,2,0,37378,1,0
3884,29,6,2,1,0,272,1,0
8279,35,7,0,1,0,532,1,0
21802,31,9,1,1,0,0,0,0
40047,43,4,0,2,0,481,1,0
38946,26,1,2,1,0,330,1,0
40768,26,8,2,1,0,1608,0,0
9349,43,2,1,2,0,5506,0,1
28453,27,9,2,2,0,667,0,0
41499,58,4,1,2,0,1227,0,0
40463,33,8,2,3,0,242,0,0
42543,33,4,1,2,0,812,0,0
3446,38,3,1,1,0,1372,1,1
12577,47,0,1,1,0,1156,0,1
19953,46,1,1,0,0,222,0,0
4062,46,4,1,0,0,357,1,1
41,50,4,1,1,0,49,1,0
9656,46,2,2,2,0,77,1,1
42219,33,7,1,1,0,1076,0,0
30657,33,8,2,2,0,882,1,0
29871,30,4,2,1,0,0,0,0
10472,49,3,1,0,0,785,0,0
27250,41,4,1,2,0,-456,0,0
44057,63,5,1,1,0,2896,0,0
27422,36,4,2,2,0,72,1,1
32386,47,4,1,2,0,109,1,0
30546,29,2,2,2,0,54,0,0
10066,50,4,1,2,0,396,0,0
7335,49,4,1,1,0,367,1,0
24427,46,4,1,2,0,716,1,1
15068,48,3,1,0,0,379,0,0
21356,39,4,1,2,0,429,0,0
2383,26,1,2,1,0,309,1,0
23511,37,4,1,2,0,839,0,1
12794,56,4,1,0,0,21,0,0
4149,31,0,2,1,0,0,0,0
24114,38,0,2,1,0,2470,0,0
8579,44,0,1,1,0,399,1,1
13379,44,9,1,2,0,-948,1,1
12595,31,0,2,1,0,144,1,0
38200,30,1,1,0,0,0,1,0
17711,36,9,1,2,0,82,1,0
277,49,7,1,1,0,47,0,0
21735,47,3,0,1,0,1361,0,0
36154,33,0,1,1,0,177,1,0
12628,59,5,0,0,0,-110,0,1
34569,56,1,0,0,0,0,1,0
28816,33,2,2,2,0,300,1,1
10147,59,5,1,3,0,1033,0,0
25356,49,9,1,1,0,1432,1,1
16629,34,9,1,2,0,2656,1,0
32585,32,4,0,2,0,294,1,0
22484,43,4,1,2,0,1,0,0
7987,49,9,0,1,1,-757,1,1
40319,48,4,1,2,0,2,0,0
27171,31,1,2,1,0,-159,0,1
25323,34,4,2,2,0,3244,0,0
8956,26,7,2,1,0,-74,1,0
35723,44,9,1,1,0,533,1,0
4155,32,1,1,0,0,1076,1,0
21983,60,0,1,2,0,1614,0,0
15946,27,4,1,2,0,1,1,0
26195,37,4,1,1,0,66,1,0
5957,43,0,1,1,1,-204,1,0
17149,36,7,0,2,0,58,1,0
39346,25,7,1,1,0,121,1,0
16211,52,9,1,1,0,192,1,0
5021,29,0,2,1,0,5711,1,1
44885,32,1,2,1,0,2093,0,0
9462,42,4,1,2,0,202,0,0
29551,36,0,1,1,0,587,0,0
22319,44,4,1,2,0,38,0,0
7179,56,1,1,0,0,551,0,0
13211,60,5,0,1,0,598,0,1
1274,30,6,1,1,0,131,1,0
24727,35,4,1,2,0,1485,1,0
2508,32,7,1,1,0,3839,1,0
17826,58,3,0,0,0,3858,0,0
44013,68,5,0,0,0,476,0,0
16004,53,2,1,1,0,0,1,0
36236,36,2,1,1,0,0,1,0
26754,31,1,2,0,0,2369,1,1
2630,26,4,1,2,0,1531,1,0
26246,32,7,2,2,0,945,0,0
11876,36,9,1,1,0,0,1,0
32057,27,6,1,2,0,10005,1,0
25282,44,7,1,1,0,-236,1,0
16123,53,5,1,0,0,3126,1,0
16162,32,4,1,2,0,663,0,1
14963,55,2,1,2,0,12731,1,0
21376,30,9,1,1,0,239,1,0
36202,45,0,1,0,0,542,0,0
5842,33,1,1,1,0,-45,1,0
27634,42,6,0,1,0,484,1,0
1400,47,4,1,0,0,1222,1,0
3159,43,9,2,1,0,0,1,0
21070,46,1,1,0,0,648,0,0
2240,35,4,0,2,0,538,1,0
488,47,9,1,3,0,178,1,0
38366,60,1,1,0,0,38,1,0
15290,42,0,1,1,0,976,1,0
15637,29,4,2,2,0,3357,0,0
521,42,4,1,2,0,744,0,0
9665,27,9,2,2,0,535,1,0
34584,33,7,1,1,0,255,1,1
8323,31,0,2,1,0,2398,1,0
35416,34,7,1,1,0,-99,1,1
7607,49,9,2,1,0,74,1,0
9393,43,1,1,1,0,101,0,0
11670,54,1,1,0,0,-51,0,0
8776,24,1,2,1,0,0,1,0
44772,25,8,2,1,0,486,0,0
36234,41,0,1,1,0,1395,1,1
34992,49,9,2,1,0,571,1,0
39599,28,6,2,2,0,805,0,0
43813,32,4,1,2,0,500,1,0
18079,41,11,1,3,0,779,0,0
9334,41,7,1,1,0,-140,0,1
24586,33,6,2,2,0,2155,0,0
28086,54,0,1,3,0,-24,0,0
39809,49,4,2,2,0,493,0,0
9850,53,1,1,1,0,1626,0,0
12760,48,4,1,2,0,666,1,0
35732,57,0,1,1,0,6005,1,0
7628,50,7,1,1,0,992,1,0
15194,50,3,1,2,0,1005,0,0
22776,50,4,1,2,0,3327,0,0
22325,31,9,1,2,0,22,0,0
27845,41,0,0,1,0,1088,1,0
21049,56,5,1,2,0,811,0,0
39846,54,10,0,1,0,1664,0,0
16649,36,0,1,1,0,403,0,0
23667,48,3,2,1,0,71,0,0
15146,32,4,0,2,0,12,0,0
20454,32,4,0,2,0,874,0,0
2276,32,4,1,2,0,-24,1,0
15834,40,9,2,1,1,96,0,1
7817,36,10,2,2,0,1316,1,0
9600,40,3,0,0,0,1,0,0
32377,48,1,1,1,0,113,1,0
4700,31,1,1,0,0,855,1,1
15138,35,4,2,1,0,138,1,1
13287,33,7,2,1,0,969,0,0
27486,56,2,0,2,0,386,0,0
4672,30,4,2,2,0,1724,1,0
32088,29,10,2,1,0,25,0,0
43271,37,4,1,2,0,0,0,0
40883,37,0,1,1,0,3420,0,0
7197,33,9,1,1,0,1072,0,1
40649,25,6,2,2,0,557,0,0
34959,35,7,0,1,0,-33,0,1
688,49,4,1,2,0,92,1,0
44707,33,0,1,1,0,616,0,0
3673,31,3,2,1,0,1301,1,0
3947,33,1,2,1,0,371,1,0
13478,30,7,2,0,0,6,1,1
43102,23,8,2,1,0,381,0,0
5741,34,7,1,1,0,-538,1,0
1677,52,7,0,0,0,146,1,0
9341,52,3,1,0,0,1837,0,0
20389,33,4,2,2,0,4782,1,0
17877,42,4,1,1,0,0,0,0
22594,32,4,1,2,0,26,0,0
1323,57,4,1,2,0,2261,1,0
2125,52,7,0,0,0,111,1,0
9082,37,2,0,1,0,14,0,0
28134,33,3,2,1,0,118,0,0
24744,49,9,1,3,0,323,1,0
11138,25,7,2,3,0,-501,1,1
9020,30,2,1,1,0,2551,1,0
22293,41,4,1,1,0,0,0,0
4608,37,1,1,0,0,660,1,1
12847,38,9,1,1,0,-228,1,0
6871,50,9,1,1,0,-568,1,1
19925,55,1,1,0,0,9997,0,0
7394,41,3,0,2,0,9767,1,0
36657,53,4,1,1,0,218,1,0
707,35,9,2,2,0,226,1,1
41443,33,8,2,3,0,5969,0,0
583,44,4,1,2,0,17,1,0
29880,37,10,1,2,0,594,1,0
21959,43,4,1,2,0,715,0,0
35401,31,9,2,1,0,656,1,0
20388,34,4,1,2,0,2657,1,0
42979,48,10,0,1,0,201,0,0
44378,24,8,2,1,0,867,0,0
32107,51,7,1,1,0,421,1,0
29547,26,1,2,1,0,450,0,1
41078,32,9,1,2,0,2976,1,0
5662,42,9,1,1,0,-245,0,1
38047,47,0,1,1,0,1358,1,0
44261,34,9,2,1,0,1279,1,0
32291,30,10,2,1,0,0,1,0
24125,34,4,1,2,0,8,1,0
26830,41,9,2,1,0,650,1,0
18653,41,1,1,0,0,1256,0,0
40672,53,0,0,1,0,0,1,1
26212,49,1,1,0,0,4455,1,0
15116,31,9,1,2,0,2951,1,0
38453,28,0,2,1,0,-215,1,0
4091,50,7,1,1,0,1463,1,0
28262,34,9,1,2,0,16992,1,0
40133,31,1,1,0,0,1644,0,0
22629,59,1,1,0,0,63,0,0
24388,33,4,1,2,0,685,0,0
38175,38,7,1,1,0,773,1,0
35861,56,1,0,0,0,-9,1,1
32599,46,1,1,0,0,-175,1,1
6488,40,4,0,2,0,-78,1,0
6787,32,0,2,1,0,294,1,0
36452,37,1,2,1,0,133,1,0
40179,38,1,1,1,0,1391,1,0
20597,30,4,2,2,0,222,1,0
11187,41,4,2,2,0,11008,0,0
1411,34,7,1,1,0,2211,0,0
5412,35,1,1,3,0,-205,1,0
36213,41,1,1,1,0,1219,1,0
31205,28,9,2,2,0,356,0,0
23039,36,4,1,2,0,0,0,0
37010,34,4,2,2,0,7263,1,0
44829,37,4,0,2,0,488,1,0
31591,41,1,1,1,0,4910,1,0
41589,31,4,2,2,0,3384,0,0
9954,37,9,2,1,1,375,0,0
4259,60,1,1,1,0,171,1,0
9459,50,7,2,1,0,1205,1,0
5826,47,9,1,2,0,192,1,0
14699,39,0,1,1,0,1388,1,0
4858,36,4,1,1,0,873,1,0
32972,35,4,2,2,0,620,1,0
6918,28,8,2,1,0,949,1,0
35888,46,4,1,2,0,740,1,0
3089,48,9,2,1,0,9131,1,0
24368,49,4,0,2,0,2370,1,1
24949,49,2,0,2,0,1342,1,1
5548,46,1,1,1,0,0,1,0
10842,57,3,1,0,0,1870,0,0
35515,49,1,2,0,0,2146,1,0
32272,43,1,1,3,0,1123,1,0
28126,32,4,2,2,0,4638,0,0
11308,58,4,1,2,0,5680,0,0
39216,31,9,2,2,0,-241,1,0
1754,27,7,2,1,0,4,1,1
24390,53,9,0,2,0,2228,0,0
6311,39,1,1,0,0,1135,1,0
26577,35,0,1,1,0,3863,1,0
5999,39,4,2,2,0,26,1,1
979,52,0,1,0,0,270,1,0
3528,58,1,1,1,0,288,1,0
549,56,7,1,1,0,473,1,0
23647,33,6,1,1,0,77,0,0
45185,60,7,1,2,0,4256,1,0
43842,33,0,2,2,0,272,1,0
44451,45,4,1,2,0,2077,0,0
12987,43,2,1,1,0,128,1,0
17809,35,9,1,1,0,840,1,0
2906,49,0,1,1,0,387,1,0
36087,41,0,2,1,0,-109,1,1
13456,31,4,1,2,0,272,1,0
41536,53,2,1,0,0,27,1,0
15798,51,0,1,1,0,73,0,0
40832,55,9,2,1,0,1199,0,1
39671,27,8,2,1,0,274,0,0
26028,42,4,1,2,0,3713,0,0
32524,40,1,1,0,0,127,1,0
17704,51,11,1,3,0,2642,0,0
20925,54,7,1,1,0,6376,0,0
41809,66,3,1,0,0,40,0,0
32142,58,6,1,2,0,1636,0,0
44230,36,4,0,2,0,1057,0,0
4723,32,9,1,1,0,3067,1,0
20827,48,1,1,0,0,890,0,0
41301,36,9,2,2,0,40,0,0
38936,29,3,1,2,0,96,1,0
13065,35,6,1,2,0,0,0,0
37511,40,1,1,0,0,830,1,0
1871,33,1,2,1,0,687,1,0
24879,42,4,1,2,0,2819,1,0
29598,38,4,1,2,0,655,0,0
24483,32,4,1,2,0,81,1,0
22557,32,9,1,2,0,43,0,0
39172,29,0,2,1,0,306,1,0
39839,36,0,2,1,0,119,0,0
30684,27,7,2,1,0,0,0,0
19429,45,7,1,1,0,38,1,0
4392,37,4,1,2,0,897,0,0
7594,32,1,1,1,0,-63,1,0
24951,58,4,1,0,0,1021,0,0
20448,31,4,1,2,0,1575,0,0
38878,31,1,1,0,0,1654,1,0
24146,33,9,1,1,0,1234,0,0
33554,43,7,0,1,0,-287,1,0
9789,39,1,1,2,0,10483,0,0
8362,31,1,1,1,0,-446,0,0
23016,31,9,2,2,0,17,0,0
3266,46,1,1,1,0,1004,1,0
33445,34,9,0,1,0,0,1,1
17280,48,2,1,1,0,0,0,1
25703,38,7,1,1,0,8876,0,0
12318,36,1,1,1,0,74,1,0
6030,31,1,2,1,0,823,0,0
37341,40,7,0,1,0,282,1,0
31776,27,8,2,2,0,3687,0,0
1617,56,9,2,0,0,230,1,0
12625,31,3,1,0,0,46,0,0
34663,34,1,1,0,0,6352,1,0
2129,27,0,2,1,0,1,1,0
45125,40,4,0,2,0,858,0,0
2792,47,1,1,0,0,4666,0,0
25211,41,9,1,1,0,862,0,0
37484,37,0,1,1,0,68,1,1
30381,35,4,2,3,0,186,1,0
22138,34,4,1,2,0,468,0,0
6198,42,0,1,1,0,818,1,0
14474,37,0,1,1,0,0,1,0
621,33,9,0,1,0,7,1,1
21157,42,6,1,1,0,0,0,0
17054,57,4,0,2,0,909,1,0
7230,48,4,0,2,1,-625,1,0
25064,46,10,1,1,0,16397,0,0
22763,44,4,1,2,0,-68,0,1
19598,40,9,1,1,0,998,0,0
27370,31,2,0,1,0,82,0,0
33449,37,1,2,1,0,2235,1,0
20415,36,4,1,2,0,171,0,0
22189,32,4,2,2,0,438,0,0
30970,27,10,2,0,0,799,0,0
37027,40,1,2,1,0,82,1,0
29933,37,4,1,1,0,2442,0,0
42599,27,7,2,1,0,302,0,0
27991,29,6,2,1,0,0,0,0
15831,35,7,0,1,0,828,1,0
6046,33,0,0,1,0,392,1,1
12184,35,4,1,2,0,2316,0,0
18029,29,3,1,1,0,1082,0,1
20502,37,4,1,2,0,4044,0,0
37599,33,1,1,0,0,149,1,0
21016,47,4,1,2,0,3681,0,0
16053,26,1,1,0,0,5116,1,0
15947,33,4,2,2,0,30,1,0
16012,32,4,2,2,0,0,1,0
42911,42,0,1,2,0,1536,0,0
27345,30,0,2,1,0,154,1,0
34353,46,4,2,2,0,334,1,0
44733,24,8,2,1,0,689,0,0
35235,38,0,0,1,0,673,1,0
17250,39,1,1,1,0,366,1,0
44254,34,10,2,2,0,1974,0,0
10609,46,2,1,1,0,757,0,0
915,43,0,2,1,0,140,1,0
20678,44,9,1,1,0,267,0,1
39329,28,1,2,0,0,426,1,0
45202,34,0,2,1,0,557,0,0
38471,30,4,2,1,0,340,1,0
22575,31,4,2,2,0,18,0,0
14,57,7,1,1,0,162,1,0
24649,57,4,1,1,0,1502,0,0
40743,33,4,2,2,0,5437,0,0
24156,31,9,1,1,0,585,1,0
22901,38,9,2,1,0,46,0,0
40178,39,4,1,2,0,1241,1,0
22277,33,4,2,2,0,206,0,0
43572,64,5,1,1,0,4787,0,0
28363,34,9,2,1,0,341,0,1
39974,44,7,1,1,0,332,0,0
38370,38,9,2,1,0,553,1,0
27133,40,4,1,2,0,87,1,1
33603,28,9,1,1,0,7102,1,0
20647,32,4,1,2,0,2414,0,0
42153,34,4,1,2,0,1778,0,0
27513,50,5,1,1,0,1047,0,0
32103,39,1,1,1,0,-145,1,0
25796,39,4,1,1,0,763,0,0
17578,32,7,2,1,0,91,0,0
14652,36,4,1,2,0,287,1,1
18860,50,4,1,2,1,37,0,0
44102,80,5,1,1,0,668,0,0
18082,41,7,1,1,0,1785,0,0
35370,23,1,2,1,0,537,1,0
8128,61,5,1,0,0,-156,1,1
15697,35,1,1,1,0,0,0,1
6851,26,0,1,1,0,714,1,0
31823,32,6,2,2,0,562,1,1
6286,31,1,2,1,0,116,1,0
37234,45,4,0,2,0,2813,1,0
25061,47,10,1,1,1,0,0,0
40338,39,1,0,2,0,382,0,0
2454,26,7,1,1,0,380,1,0
2281,34,2,2,2,0,714,1,0
34711,36,9,0,0,0,-127,1,0
35584,25,9,0,2,0,2317,1,0
11974,29,9,2,1,0,142,1,1
947,46,2,1,3,0,1481,1,0
23599,33,4,1,2,0,6174,0,0
6949,38,1,2,3,0,241,1,0
43748,41,0,1,2,0,1,1,0
6079,24,1,1,1,0,9,1,0
10052,37,4,1,2,0,1393,0,1
1722,54,0,1,1,0,222,1,0
10316,57,2,1,1,0,5657,1,0
3033,50,0,0,1,1,-500,1,0
27259,31,9,2,1,0,13,0,0
33771,53,0,2,1,0,1958,0,0
2824,41,7,1,1,0,4505,1,0
8702,44,10,1,1,1,-505,1,0
12227,45,3,0,2,0,2098,0,0
25022,37,1,2,1,0,690,1,0
17743,47,9,1,1,0,356,0,0
5203,33,1,1,0,0,511,1,0
